,TType,K,C,A,S,G2,H,CNN2classes1stClass
142,-1.84163367748,8.21602931,0.463175446954,0.86821103096,0.875128090382,1.37592756748,0.622861981392,1
143,-2.40581798553,8.97803451411,0.409202231823,0.6469427943230001,0.823635339737,0.592794716358,0.560689091682,0
144,-2.04932641983,5.44032659304,0.446573740766,0.933708548546,0.910484015942,1.16298270226,0.622240304947,0
145,1.64493751526,20.1614240664,-9999.999999,0.8288455009460001,0.846724510193,1.7413531541799998,0.835953831673,1
146,1.68715548515,39.1019504738,0.497276184562,0.748945116997,0.223174825311,0.985366284847,0.557998239994,1
147,-1.7327948808700002,20.7807008938,0.603214739326,0.7996900677680001,0.371948003769,0.157872602344,0.3705679178239999,0
148,2.20279216766,28.225754872800003,0.3571321479429999,0.7070633172990001,0.883387088776,1.7594622373599995,0.780213534832,1
149,0.0648232698441,11.342870628499998,0.4174202222640001,0.7831243276600001,0.793869972229,1.48111879826,0.663400948048,1
150,2.01789712906,10.4584509927,0.343638841312,0.864319443703,0.901236176491,1.50526249409,0.6842638850210001,1
151,-2.2495174408,3.5907901950400003,0.346817260219,0.940034091473,0.332825034857,0.644728541374,0.500423491001,0
152,-2.22065973282,27.8165613192,0.559457231005,0.7822548151019999,0.514344573021,0.5932520031930001,0.497347444296,1
153,1.8083521127700002,11.3044144721,0.337349116932,0.7908737063410001,0.792115867138,1.50907588005,0.712825238705,1
154,-1.94175064564,8.383167904199999,-9999.999999,0.917969286442,0.923321843147,1.5805529356,0.759774923325,1
155,-1.62936580181,4.03565007059,0.4222075566089999,0.927516162395,0.543186664581,0.618313312531,0.546348869801,0
156,1.30020010471,15.4477528259,0.378288829146,0.430327028036,0.7965831756589999,0.5476515889169999,0.536276936531,1
157,0.6830807924269999,11.2637323351,0.422862486078,0.8608695864679999,0.878989219666,1.52272248268,0.740943789482,1
158,2.66793322563,11.2328117342,0.404193467214,0.809582293034,0.8846976161,1.7810301780700002,0.7846724390979999,1
159,1.17881596088,5.82235486059,0.305775084702,0.905984640121,0.8762836456299999,1.67464625835,0.7689631581309999,0
160,-2.22216129303,3.12248543093,-9999.999999,0.947781801224,0.854726493359,0.948662757874,0.579343020916,1
161,-1.5319908857299998,5.26123575498,0.524056878912,0.862293124199,0.627456068993,1.27198719978,0.606684207916,1
162,4.2288017272900005,62.6030313945,0.372791313702,0.793142735958,0.861814796925,1.37773430347,0.6818001270290001,1
163,1.75848579407,28.8482960062,0.289170378071,0.666908621788,0.856232881546,1.4675153493900002,0.708483755589,1
164,-2.63530063629,17.5197903484,0.59391640234,0.801113069057,0.632817924023,0.919285237789,0.5570644736289999,1
165,0.4517968297,11.0030891368,0.319638656511,0.840955495834,0.877631902695,1.46485471725,0.722058534622,1
166,1.7614462375599997,19.6799871991,0.362635836797,0.7689425945280001,0.870623409748,1.45537960529,0.697427392006,1
167,-2.18217325211,4.34248529476,-9999.999999,0.898578703403,0.910591959953,0.806154727936,0.5511739850039999,0
168,2.3576564788799996,15.6353903021,0.300760460872,0.869677901268,0.805551588535,1.60043823719,0.721146285534,1
169,0.7549211978910001,6.68224647545,0.346333319995,0.937264919281,0.88857704401,1.62153244019,0.679147720337,1
170,-2.1640238761900004,6.40384236462,0.4031180807500001,0.937297344208,0.903136193752,1.02470648289,0.58752810955,1
171,-2.14556694031,6.84049325227,0.4616895662560001,0.926015257835,0.860818088055,1.09130275249,0.5746164321899999,0
172,-0.847479104996,25.8943965117,0.287861615932,0.7941879034039999,0.845774590969,1.6184360981,0.779296278954,1
173,-2.1755657196000002,5.08144521502,0.442890725826,0.908847928047,0.853167057037,1.39213299751,0.620994925499,0
174,-2.32411527634,5.59095563594,-9999.999999,0.915262162685,0.798098087311,0.437969982624,0.467812806368,0
175,-2.4023256301900004,7.075520053430001,0.4328556875959999,0.92378538847,0.8980100154880001,0.885012149811,0.5951890945430001,0
176,0.595232009888,6.82099370647,0.262816818074,0.9432310462,0.937334060669,1.7441182136500002,0.80841088295,1
177,4.6237449646,25.8507710824,0.318419413343,0.627779901028,0.75606328249,1.6564848422999998,0.7709786295890001,1
178,3.4284234046900006,48.1795652037,0.390116298839,0.886453390121,0.934362828732,1.04764485359,0.663549542427,1
179,1.38196611404,10.1031870484,0.354738666825,0.908766210079,0.887513577938,1.64862453938,0.751785337925,1
180,1.19545853138,12.3838376629,0.31146045439,0.830597698689,0.929743945599,1.62922000885,0.8157654404639999,1
181,-1.5579532384900001,4.34018491731,0.399711031108,0.922222197056,0.8643193244930001,1.5357244014700002,0.6699227690699999,0
182,-0.259479284286,7.56072674013,0.406810798238,0.902351558208,0.8039826154709999,0.922460913658,0.584411501884,0
183,1.35119795799,13.1466087715,0.363868465717,0.792759120464,0.889715254307,1.66997420788,0.802918374538,1
